Sales Account Manager,Sales/Retail/Business Development,Customer Service/Support,Select,Wholesale Trade,Retail,Select,1500,4500,Entry Level
Senior Graphic Designer,Creative/Design,Select,Select,Engineering Services,Select,Select,1500,4000,Experienced (Non-Manager)
Customer Service Agent - Alexandria ,Customer Service/Support,Select,Select,Internet Services,Real Estate/Property Management,Select,1000,1200,Entry Level
Computer Vision Engineer,IT/Software Development,Select,Select,Computer Software,Information Technology Services   ,Select,2500,3500,Entry Level
Senior .Net Developer,IT/Software Development,Select,Select,Advertising and PR Services,Business Services - Other,Select,6000,10000,Experienced (Non-Manager)
Senior PHP Developer,IT/Software Development,Select,Select,Internet Services,Computer/IT Services,Management Consulting Services,4000,7000,Experienced (Non-Manager)
Software Engineer,Engineering,Select,Select,Medical Devices and Supplies,Select,Select,0,0,Experienced (Non-Manager)
Economic Data Entry Clerk ,Research,Business ,Select,Computer Software,Select,Select,2000,2000,Entry Level
Senior UI/UX Designer ,Creative/Design,Select,Select,Advertising and PR Services,Arts and Crafts   ,Financial Services,3000,5000,Experienced (Non-Manager)
HSE Officer,Engineering,Quality Assurance/Quality Control,Select,Construction - Industrial Facilities and Infrastructure,Construction - Residential & Commercial/Office,Engineering Services,3000,4000,Experienced (Non-Manager)
Production Manager - Ismailia,Pharmaceutical,Quality Assurance/Quality Control,Medical,Pharmaceuticals   ,Select,Select,10000,12000,Manager
Front Desk Officer ,Customer Service/Support,Administration,Select,Real Estate/Property Management,Select,Select,3000,4000,Experienced (Non-Manager)
Occupational Health & Safety Supervisor,Engineering,Quality Assurance/Quality Control,Biotech/R&D/Science,Education,Select,Select,5000,7000,Manager
Technical Sales Engineer - IT,IT/Software Development,Sales/Retail/Business Development,Select,Computer Software,Information Technology Services   ,Select,8000,12000,Experienced (Non-Manager)
Marketer,Marketing,Select,Select,Construction - Residential & Commercial/Office,Marketing and Advertising   ,Engineering Services,3000,5000,Experienced (Non-Manager)
Engineers,Engineering,Select,Select,Automotive and Parts Manufacturing,Automotive Sales and Repair Services,Select,2000,4000,Experienced (Non-Manager)
marketing director,Marketing,Select,Select,Architectural and Design Services,Select,Select,2000,3000,Experienced (Non-Manager)
Dot Net junior developer,IT/Software Development,Select,Select,Computer Software,Select,Select,0,1,Entry Level
Outdoor News Editor,Media/Journalism/Publishing,Editorial/Writing,Select,Information Technology Services   ,Computer Software,Select,2500,3000,Experienced (Non-Manager)
ERP Trainer - Alexandria,Education/Training,IT/Software Development,Accounting/Finance/Insurance,Computer Software,Select,Select,2000,3000,Experienced (Non-Manager)
Call Center Agent - USA Account,Customer Service/Support,Select,Select,"Travel, Transportation and Tourism",Select,Select,2000,2500,Entry Level
User Interface Developer (UI),IT/Software Development,Select,Select,Telecommunications Services,Select,Select,5000,6500,Experienced (Non-Manager)
Marketing Specialist,Marketing,Select,Select,Management Consulting Services,Marketing and Advertising   ,Select,1000,1300,Experienced (Non-Manager)
Telemarketing Representative,Marketing,Customer Service/Support,Select,Accounting and Auditing Services,Select,Select,1200,1500,Entry Level
Offshore Customer Service Agent,Customer Service/Support,Select,Select,Banking,Financial Services,Outsourcing/Offshoring   ,3000,3500,Entry Level
Quality Assurance Specialist - Foods ,Quality Assurance/Quality Control,Select,Select,Manufacturing,Select,Select,3000,6000,Experienced (Non-Manager)
Senior Site Architecture Engineer,Building Construction/Skilled Trades,Engineering,Creative/Design,Architectural and Design Services,Construction - Industrial Facilities and Infrastructure,Construction - Residential & Commercial/Office,5000,9000,Experienced (Non-Manager)
Copywriter,Editorial/Writing,Select,Select,Information Technology Services   ,Select,Select,4000,5000,Experienced (Non-Manager)
Expansion Manager ,Sales/Retail/Business Development,Marketing,Select,Computer Software,Computer/IT Services,Select,3000,3500,Experienced (Non-Manager)
IT Help Desk,IT/Software Development,Engineering,Installation/Maintenance/Repair,Consumer Services   ,Computer/IT Services,Select,3000,3500,Experienced (Non-Manager)
Web Developer & Designer (Social Media Project),IT/Software Development,Creative/Design,Select,Retail,Apparel and Fashion   ,Computer Networking   ,3000,5000,Experienced (Non-Manager)
3D Graphic Designer,Creative/Design,Select,Select,Advertising and PR Services,Select,Select,3000,6000,Experienced (Non-Manager)
Marketing Manager ,Marketing,Select,Select,Market Research   ,Select,Select,8000,12000,Manager
Graphic Designer,Creative/Design,Select,Select,Public Relations and Communications   ,Advertising and PR Services,Select,1800,3500,Experienced (Non-Manager)
Soical Media Specialist,Marketing,Select,Select,Writing and Editing,Public Relations and Communications   ,Online Media   ,1200,3000,Entry Level
Brand Manager ,Marketing,Select,Select,Computer/IT Services,Select,Select,3000,3500,Experienced (Non-Manager)
Medical Representative - Alexandria,Medical,Sales/Retail/Business Development,Biotech/R&D/Science,Medical Devices and Supplies,Select,Select,1200,1500,Experienced (Non-Manager)
Front-End Developer,IT/Software Development,Select,Select,Computer Software,Computer and Network Security   ,Information Technology Services   ,2500,5000,Experienced (Non-Manager)
Ticketing Supervisor,Tourism/Travel,Sales/Retail/Business Development,Customer Service/Support,"Travel, Transportation and Tourism",Select,Select,3000,4500,Experienced (Non-Manager)
PHP Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2000,3000,Entry Level
IT Field Technician ,IT/Software Development,Installation/Maintenance/Repair,Select,Information Technology Services   ,Select,Select,1000,6000,Experienced (Non-Manager)
Software Developer / Document Engineer,IT/Software Development,Select,Select,Education,Computer Software,Select,3500,6000,Experienced (Non-Manager)
Call Center Agent,Customer Service/Support,Select,Select,Real Estate/Property Management,Select,Select,1500,1500,Entry Level
Collection Officer ,Customer Service/Support,Accounting/Finance/Insurance,Business ,Real Estate/Property Management,Select,Select,2500,4000,Entry Level
Call Center Agent,Customer Service/Support,Select,Select,Manufacturing,Select,Select,1400,1500,Entry Level
Customer Care Supervisor - Alexandria,Installation/Maintenance/Repair,Customer Service/Support,Engineering,"Electronics, Components, and Semiconductor Mfg",Computer Software,Select,2000,3000,Experienced (Non-Manager)
Regional Sales Manager- Middle East ,Sales/Retail/Business Development,Management,IT/Software Development,Computer Software,Computer/IT Services,Select,5000,10000,Experienced (Non-Manager)
Graphic Designer ,Creative/Design,Select,Select,Healthcare Services and Hospital,Select,Select,1200,1500,Experienced (Non-Manager)
Windows Networking Specialist - $13.5/hr,IT/Software Development,Customer Service/Support,Select,Computer Software,Select,Select,25000,27000,Experienced (Non-Manager)
QA Engineer - $15/hr,IT/Software Development,Quality Assurance/Quality Control,Select,Computer Software,Select,Select,25000,30000,Experienced (Non-Manager)
Java Software Engineer - $15/hr,IT/Software Development,Select,Select,Computer Software,Select,Select,25000,30000,Experienced (Non-Manager)
International Customer Service Advisors,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,2400,2400,Entry Level
International Customer Service Advisors,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,2400,2400,Entry Level
Sales Account Manager - Web Solutions,Sales/Retail/Business Development,Marketing,Select,Advertising and PR Services,Business Services - Other,Marketing and Advertising   ,2000,4000,Experienced (Non-Manager)
Receptionist / Secretary,Administration,Management,Customer Service/Support,Human Resources   ,Computer Software,Healthcare Services and Hospital,1500,2000,Entry Level
Marketing Specialist,Marketing,Select,Select,Real Estate/Property Management,Select,Select,2500,6000,Experienced (Non-Manager)
Operations Manager,Engineering,Installation/Maintenance/Repair,Select,Energy and Utilities,Engineering - Mechanical or Industrial   ,Engineering Services,3000,5000,Experienced (Non-Manager)
Technical Writer,Editorial/Writing,IT/Software Development,Select,Computer Software,Select,Select,2000,2500,Experienced (Non-Manager)
Business Analyst,Project/Program Management,Administration,Select,Computer Software,Information Technology Services   ,Computer and Network Security   ,1000,2500,Experienced (Non-Manager)
Technical Office Engineer,Engineering,Select,Select,Construction - Residential & Commercial/Office,Select,Select,2000,3000,Experienced (Non-Manager)
Marketing \ Sales executive ,Media/Journalism/Publishing,Marketing,Select,Performing and Fine Arts,Media Production   ,Online Media   ,500,5000,Experienced (Non-Manager)
Networking Product Manager,IT/Software Development,Sales/Retail/Business Development,Marketing,Information Technology Services   ,Select,Select,5000,7000,Experienced (Non-Manager)
Sales Engineer - Networks & Security,Sales/Retail/Business Development,Engineering,Select,Information Technology Services   ,Select,Select,2500,5000,Experienced (Non-Manager)
Receptionist  & Customer Service Agent ,Administration,Customer Service/Support,Select,Information Technology Services   ,Select,Select,1300,1600,Experienced (Non-Manager)
Sales Account Manager - IT ,Sales/Retail/Business Development,IT/Software Development,Select,Information Technology Services   ,Select,Select,2000,5000,Experienced (Non-Manager)
Junior PHP Developer,IT/Software Development,Select,Select,Advertising and PR Services,Select,Select,3000,4000,Experienced (Non-Manager)
Network Administrator,IT/Software Development,Installation/Maintenance/Repair,Select,Real Estate/Property Management,Select,Select,2800,5000,Experienced (Non-Manager)
Network Administrator,IT/Software Development,Select,Select,Real Estate/Property Management,Select,Select,2800,5000,Experienced (Non-Manager)
Project Coordinator,Engineering,Project/Program Management,Building Construction/Skilled Trades,Architectural and Design Services,Business Services - Other,Construction - Residential & Commercial/Office,3000,5000,Experienced (Non-Manager)
Quality Assurance Specialist - Alexandria,Quality Assurance/Quality Control,Accounting/Finance/Insurance,Administration,Engineering - Mechanical or Industrial   ,Select,Select,1200,1500,Experienced (Non-Manager)
Big Data developer,IT/Software Development,Select,Select,Computer/IT Services,Select,Select,0,0,Experienced (Non-Manager)
Art Director,Creative/Design,Select,Select,Advertising and PR Services,Select,Select,6000,10000,Manager
Holiday Sales Consultant ,Sales/Retail/Business Development,Customer Service/Support,Select,"Travel, Transportation and Tourism",Select,Select,3000,3200,Experienced (Non-Manager)
Sales Engineer,Sales/Retail/Business Development,Engineering,Select,Construction - Industrial Facilities and Infrastructure,Construction - Residential & Commercial/Office,Select,3000,4000,Experienced (Non-Manager)
Quality Assurance Specialist,Medical,Pharmaceutical,Quality Assurance/Quality Control,Manufacturing,Pharmaceuticals   ,Select,2000,3000,Experienced (Non-Manager)
Senior Systems Engineer,IT/Software Development,Select,Select,Computer/IT Services,Information Technology Services   ,Computer and Network Security   ,3000,6000,Experienced (Non-Manager)
Senior PHP Developer,IT/Software Development,Select,Select,Information Technology Services   ,Computer Software,Computer/IT Services,3000,7000,Experienced (Non-Manager)
Editorial Assistant,Editorial/Writing,Select,Select,Printing and Publishing,Select,Select,2750,3000,Entry Level
Junior Systems Engineer (Internship),IT/Software Development,Select,Select,Information Technology Services   ,Computer and Network Security   ,Computer Networking   ,500,1500,Student
Technical Support - Medical Equipment,Customer Service/Support,Select,Select,Healthcare Services and Hospital,Select,Select,1200,1500,Experienced (Non-Manager)
